6,0,0
6,-1,0
10,-1,0
14,-1,0
18,-1,0
22,-1,0
26,-1,0
30,-1,0
34,-1,0
38,-1,0
42,-1,0
46,-1,0
50,-1,0
54,-1,0
58,-1,0
62,-1,0
66,-1,0
70,-1,0
74,-1,0
78,-1,0
82,-1,0
86,-1,0
90,-1,0
94,-1,0
98,-1,0
102,-1,0
106,-1,0
110,-1,0
114,-1,0
118,-1,0
122,-1,0
126,-1,0
130,-1,0
134,-1,0
138,-1,0
142,-1,0
146,-1,0
150,-1,0
154,-1,0
158,-1,0
162,-1,0
166,-1,0
170,-1,0
174,-1,0
178,-1,0
182,-1,0
186,-1,0
190,-1,0
194,-1,0
198,-1,0
202,-1,0
206,-1,0
210,-1,0
214,-1,0
218,-1,0
222,-1,0
226,-1,0
230,-1,0
230,-3,0
226,-5.1,0
222,-7.41,0
214,-9.951,0
206,-12.746,0
198,-15.821,0
190,-19.203,0
178,-22.923,0
166,-27.015,0
154,-31.517,0
142,-36.469,0
138,-36.469,0
134,-36.469,0
130,-36.469,0
126,-36.469,0
122,-36.469,0
118,-36.469,0
114,-36.469,0
110,-36.469,0
106,-36.469,0
102,-36.469,0
98,-36.469,0
94,-36.469,0
82,-31.517,0
70,-27.015,0
58,-22.923,0
46,-19.203,0
38,-15.821,0
30,-12.746,0
22,-9.951,0
14,-7.41,0
10,-5.1,0
6,-3,0
6,-1,0
6,0,0
6,-36.469,0
230,-36.469,0
230,0,0
6,0,0
